2019/02/19,2885.8442,2912.2172,2866.8996,2889.8898
2019/02/18,2884.4937,2884.4937,2827.3672,2827.3672
2019/02/15,2809.0623,2843.9431,2806.3435,2840.9487
2019/02/14,2848.2115,2858.4432,2835.4057,2843.8503
2019/02/13,2849.6621,2855.9698,2792.4632,2800.8516
2019/02/12,2798.0978,2800.8049,2773.9021,2779.3743
2019/02/11,2779.2241,2779.4345,2736.531,2736.531
2019/02/01,2741.8442,2742.1007,2712.8352,2720.4606
2019/01/31,2706.5853,2729.7114,2692.9636,2703.1589
2019/01/30,2697.1017,2721.5019,2696.9413,2706.7001
2019/01/29,2716.6697,2724.5492,2680.7479,2714.6521
2019/01/28,2719.5005,2754.4935,2713.3394,2739.1904
2019/01/25,2724.4974,2740.5279,2718.0722,2718.7363
2019/01/24,2713.9373,2719.8093,2690.8524,2706.5395
2019/01/23,2702.6904,2711.6375,2693.6759,2696.6521
2019/01/22,2701.318,2732.7456,2694.358,2732.7456
2019/01/21,2733.6521,2742.5418,2721.6339,2721.6339
2019/01/18,2718.4284,2721.4632,2686.8383,2688.7643
2019/01/17,2680.2568,2704.3073,2678.2391,2694.9013
2019/01/16,2691.5811,2695.5781,2683.7968,2690.1387
2019/01/15,2691.4784,2692.7075,2651.7302,2656.9231
2019/01/14,2655.2307,2676.7718,2652.3437,2673.6588
2019/01/11,2674.1817,2675.1931,2652.7048,2659.2005
2019/01/10,2654.5264,2672.0712,2650.9262,2663.7083
2019/01/09,2664.2247,2695.7588,2655.6578,2655.9344
2019/01/08,2645.4747,2650.6054,2638.8662,2649.4694
2019/01/07,2652.3957,2656.497,2633.9908,2647.8474
2019/01/04,2633.351,2633.8275,2555.8387,2561.1781
2019/01/03,2580.4327,2605.691,2571.5388,2577.6821
2019/01/02,2581.3708,2618.0735,2572.0669,2615.5587
2018/12/28,2611.3814,2623.1552,2595.0509,2600.6063
2018/12/27,2600.0518,2651.3168,2600.0518,2646.8458
2018/12/26,2615.9978,2632.2824,2609.4843,2618.9525
2018/12/25,2622.8308,2632.4252,2578.8173,2621.8612
2018/12/24,2646.0667,2648.6334,2618.1904,2624.8081
2018/12/21,2634.7989,2646.4474,2616.3582,2645.5276
2018/12/20,2655.7289,2675.2468,2634.4789,2664.3721
2018/12/19,2669.6802,2701.5051,2667.0795,2700.2429
2018/12/18,2698.1131,2721.6985,2684.4084,2705.413
2018/12/17,2720.4689,2721.5014,2695.19,2709.212
2018/12/14,2716.0034,2753.13,2716.0034,2751.1495
2018/12/13,2758.2545,2770.616,2721.9885,2730.0657
2018/12/12,2724.8253,2733.0873,2717.4161,2731.1201
2018/12/11,2716.3823,2718.5455,2704.9567,2708.9715
2018/12/10,2706.4168,2722.327,2697.6688,2711.2021
2018/12/07,2728.7236,2737.8517,2721.8042,2732.3579
2018/12/06,2727.9874,2757.8752,2725.8538,2753.8089
2018/12/05,2774.7917,2785.8844,2749.7175,2753.8021
2018/12/04,2791.6842,2791.822,2769.5943,2776.5901
2018/12/03,2779.9882,2791.0063,2753.1315,2772.0275
2018/11/30,2710.1701,2712.3116,2675.6822,2685.4152
2018/11/29,2688.4205,2740.9954,2688.4205,2737.0412
2018/11/28,2724.3995,2724.651,2682.297,2696.863
2018/11/27,2696.0473,2714.78,2687.1199,2707.7906
2018/11/26,2697.2706,2717.3857,2689.1208,2702.5494
2018/11/23,2701.0952,2766.63,2698.8764,2765.1759
2018/11/22,2770.1728,2783.3813,2758.714,2781.1719
2018/11/21,2776.5571,2778.9675,2741.2414,2743.3704
2018/11/20,2770.6712,2817.8176,2768.0469,2810.9195
2018/11/19,2831.0555,2831.0555,2800.2662,2808.37
2018/11/16,2805.4281,2822.6715,2782.3071,2795.7162
2018/11/15,2794.0302,2794.0302,2756.046,2756.3058
2018/11/14,2756.4189,2783.7463,2751.9154,2773.3196
2018/11/13,2780.2229,2792.3889,2719.9126,2723.2022
2018/11/12,2754.7211,2755.4058,2712.4789,2715.6098
2018/11/09,2721.5621,2744.9992,2720.8201,2744.9992
2018/11/08,2760.1102,2788.1578,2756.6117,2785.7773
2018/11/07,2766.0977,2802.1225,2763.8895,2785.4904
2018/11/06,2784.9718,2786.5605,2759.786,2786.3941
2018/11/05,2791.3475,2799.5023,2763.9239,2791.3766
2018/11/02,2802.966,2802.966,2753.0491,2774.4701
2018/11/01,2729.3124,2761.357,2726.6003,2740.6396
2018/10/31,2725.6702,2736.3172,2688.2251,2694.5145
2018/10/30,2689.3122,2709.1136,2640.8505,2658.4439
2018/10/29,2662.1493,2718.1752,2648.6045,2716.1252
2018/10/26,2721.6363,2750.2342,2702.7523,2734.2994
2018/10/25,2726.8599,2729.2931,2651.0922,2660.8832
2018/10/24,2726.3021,2765.2271,2699.5388,2701.8381
2018/10/23,2717.4276,2785.5771,2705.315,2778.0285
2018/10/22,2780.3812,2801.9175,2686.9853,2686.9853
